tag	layer	target	N	C	H	W	bit
115	0	0	3	1	0	0	7
116	0	0	1	2	0	0	7
117	0	0	4	1	2	2	5
118	0	0	14	2	2	2	6
119	0	0	17	1	0	2	7
120	0	0	14	1	0	2	4
121	0	0	16	1	2	0	4
122	0	0	14	0	2	1	3
123	0	0	8	1	1	2	1
124	0	0	4	0	0	1	2
125	0	0	22	0	0	1	6
126	0	0	10	2	1	1	0
127	0	0	6	1	1	2	0
128	0	0	18	1	1	0	5
129	0	0	9	1	1	2	3
130	0	0	15	0	1	1	7
131	0	0	0	1	1	2	6
132	0	0	23	0	1	0	0
133	0	0	12	2	2	2	0
134	0	0	2	2	1	0	7
135	0	0	5	0	1	1	5
136	0	0	6	1	1	1	6
137	0	0	8	1	1	0	7
138	0	0	0	2	2	0	5
139	0	0	7	2	0	2	0
140	0	0	0	0	0	0	2
141	0	0	7	0	1	2	1
142	0	0	18	0	1	2	4
143	0	0	11	0	2	2	1
144	0	0	5	1	0	2	0
145	0	0	9	2	2	1	6
146	0	0	22	0	0	2	3
147	0	0	3	2	1	2	1
148	0	0	18	0	1	2	6
149	0	0	21	1	0	2	5
150	0	0	0	1	1	0	6
151	0	0	11	2	1	2	2
152	0	0	13	0	2	2	4
153	0	0	19	2	1	1	6
154	0	0	23	2	1	1	3
155	0	0	2	1	1	0	7
156	0	0	18	2	2	1	5
157	0	0	0	1	1	0	7
158	0	0	6	1	1	1	4
159	0	0	19	2	1	2	0
160	0	0	16	0	0	0	6
161	0	0	15	2	0	2	7
162	0	0	20	2	1	1	0
163	0	0	2	1	0	1	3
164	0	0	9	2	2	1	7
165	0	0	17	2	1	1	5
166	0	0	11	2	1	1	4
167	0	0	8	0	0	2	3
168	0	0	10	0	2	2	2
169	0	0	6	0	2	1	4
170	0	0	23	2	2	2	4
171	0	0	3	0	1	0	5
172	0	0	5	1	0	2	2
173	0	0	8	0	0	2	4
174	0	0	22	0	2	1	1
175	0	0	0	2	1	1	7
176	0	0	14	1	0	0	4
177	0	0	15	0	0	1	7
178	0	0	2	2	2	2	0
179	0	0	4	0	2	1	1
180	0	0	7	0	2	1	3
181	0	0	16	1	1	1	4
182	0	0	18	1	1	2	0
183	0	0	19	2	0	0	3
184	0	0	8	2	0	0	3
185	0	0	5	2	0	0	0
186	0	0	13	1	2	2	7
187	0	0	9	0	0	1	4
188	0	0	22	1	0	2	3
189	0	0	8	2	2	2	3
190	0	0	13	0	2	0	2
191	0	0	8	0	0	0	2
192	0	0	9	2	2	2	4
193	0	0	14	0	1	2	4
194	0	0	22	1	1	2	7
195	0	0	14	0	2	0	6
196	0	0	23	1	2	1	0
197	0	0	2	0	2	2	0
198	0	0	21	1	2	0	2
199	0	0	15	2	2	1	4
200	0	0	5	2	1	2	7
201	0	0	2	1	1	1	5
202	0	0	10	2	0	0	5
203	0	0	13	2	1	1	6
204	0	0	17	0	1	0	5
205	0	0	8	1	0	1	0
206	0	0	21	2	1	1	0
207	0	0	6	2	1	2	7
208	0	0	20	1	0	0	4
209	0	0	17	0	1	1	7
210	0	0	3	0	2	2	3
211	0	0	22	0	1	2	0
212	0	0	17	1	0	0	1
213	0	0	14	0	2	0	7
214	0	0	22	1	2	2	4
215	0	0	13	1	1	0	7
216	0	0	17	0	1	0	2
217	0	0	2	1	1	1	4
218	0	0	0	1	2	1	7
219	0	0	4	1	2	1	5
220	0	0	10	2	2	1	7
221	0	0	10	0	2	0	6
222	0	0	7	1	0	1	7
223	0	0	22	1	1	2	2
224	0	0	15	0	0	2	5
225	0	0	3	1	0	2	7
226	0	0	0	2	0	1	2
227	0	0	2	1	1	1	6
228	0	0	20	0	1	2	6
229	0	0	10	2	2	1	0
230	0	0	19	0	0	2	4
231	0	0	7	2	0	1	1
232	0	0	20	2	0	1	2
233	0	0	22	1	0	0	5
234	0	0	1	1	1	1	6
235	0	0	4	0	2	1	2
236	0	0	5	0	0	2	6
237	0	0	19	2	0	1	2
238	0	0	7	1	2	1	7
239	0	0	8	2	0	1	4
240	0	0	21	2	0	0	7
241	0	0	11	2	1	2	6
242	0	0	22	1	1	1	3
243	0	0	12	1	0	0	6
244	0	0	18	1	2	1	4
245	0	0	0	2	1	1	0
246	0	0	18	2	2	0	7
247	0	0	9	0	2	1	3
248	0	0	20	0	2	1	2
249	0	0	20	0	2	2	0
250	0	0	9	1	0	2	5
251	0	0	23	0	0	1	5
252	0	0	23	1	0	0	2
253	0	0	17	1	2	2	4
254	0	0	5	1	1	1	5
255	0	0	3	1	0	0	3
256	0	0	21	2	2	1	5
257	0	0	2	1	0	1	1
258	0	0	14	1	2	2	4
259	0	0	18	1	2	1	1
260	0	0	21	0	1	0	5
261	0	0	19	0	2	0	7
262	0	0	22	1	2	1	1
263	0	0	4	0	0	1	7
264	0	0	3	0	0	2	2
265	0	0	12	1	1	2	6
266	0	0	18	2	2	0	6
267	0	0	20	0	1	2	6
268	0	0	8	0	2	1	3
269	0	0	14	1	0	1	1
270	0	0	21	1	2	2	5
271	0	0	1	1	1	0	1
272	0	0	14	0	2	0	0
273	0	0	1	1	0	0	3
274	0	0	2	2	0	2	3
275	0	0	7	1	0	2	0
276	0	0	8	0	0	2	4
277	0	0	5	0	2	0	2
278	0	0	0	1	0	2	5
279	0	0	0	0	1	0	2
280	0	0	23	1	2	0	1
281	0	0	15	1	1	2	1
282	0	0	14	2	0	2	0
283	0	0	23	2	2	1	7
284	0	0	20	0	0	1	6
285	0	0	13	2	0	1	7
286	0	0	2	0	1	2	2
287	0	0	2	0	1	2	5
288	0	0	12	2	2	1	7
289	0	0	16	2	1	0	1
290	0	0	20	2	2	2	3
291	0	0	13	1	0	1	5
292	0	0	14	1	1	2	1
293	0	0	10	1	1	2	4
294	0	0	11	0	2	1	1
295	0	0	2	0	0	1	1
296	0	0	23	2	1	0	0
297	0	0	18	2	2	1	1
298	0	0	13	1	2	1	0
299	0	0	9	2	1	1	1
300	0	0	18	2	0	0	7
301	0	0	7	0	1	2	5
302	0	0	3	1	2	0	6
303	0	0	17	2	2	2	0
304	0	0	19	2	2	1	0
305	0	0	5	1	2	1	5
306	0	0	11	0	0	0	6
307	0	0	2	0	2	2	0
308	0	0	2	2	2	0	6
309	0	0	13	1	1	0	5
310	0	0	9	2	1	2	1
311	0	0	1	0	0	2	0
312	0	0	21	0	1	1	6
313	0	0	15	2	1	1	4
314	0	0	6	2	0	1	6
315	0	0	3	1	2	2	7
316	0	0	16	2	1	0	3
317	0	0	12	2	0	0	3
318	0	0	9	0	0	1	4
319	0	0	10	0	0	1	6
320	0	0	5	0	1	2	3
321	0	0	16	2	2	1	1
322	0	0	12	2	0	1	0
323	0	0	14	0	1	2	6
324	0	0	18	1	2	2	6
325	0	0	9	0	1	0	5
326	0	0	5	2	1	2	5
327	0	0	2	1	0	0	6
328	0	0	18	1	2	0	6
329	0	0	9	2	1	0	5
330	0	0	5	0	2	2	1
331	0	0	16	2	0	1	5
332	0	0	23	2	0	0	1
333	0	0	4	1	0	0	2
334	0	0	20	0	0	2	7
335	0	0	14	2	2	1	5
336	0	0	20	1	0	1	1
337	0	0	15	1	2	1	4
338	0	0	18	0	1	2	1
339	0	0	9	1	1	0	0
340	0	0	11	1	0	2	1
341	0	0	19	2	2	1	7
342	0	0	18	2	2	0	7
343	0	0	18	2	0	1	7
344	0	0	16	0	0	1	1
345	0	0	10	2	0	2	2
346	0	0	1	0	2	1	7
347	0	0	16	2	2	0	5
348	0	0	11	1	1	1	5
349	0	0	21	2	0	2	5
350	0	0	2	1	0	2	6
351	0	0	9	1	2	2	2
352	0	0	10	0	2	2	2
353	0	0	11	1	2	2	6
354	0	0	4	2	2	0	4
355	0	0	17	1	2	1	2
356	0	0	21	2	2	2	1
357	0	0	20	2	1	2	5
358	0	0	0	1	1	0	3
359	0	0	10	1	0	0	2
360	0	0	4	0	1	0	0
361	0	0	21	1	2	0	6
362	0	0	4	0	0	2	2
363	0	0	23	1	0	1	5
364	0	0	21	2	0	1	4
365	0	0	23	1	0	2	3
366	0	0	9	1	0	1	7
367	0	0	14	1	1	2	6
368	0	0	5	0	2	0	4
369	0	0	1	2	1	1	1
370	0	0	22	2	0	1	1
371	0	0	5	1	1	2	2
372	0	0	13	0	0	1	5
373	0	0	0	1	0	1	5
374	0	0	7	1	0	1	3
375	0	0	0	1	0	2	5
376	0	0	4	0	0	1	7
377	0	0	22	0	2	1	7
378	0	0	19	0	0	0	4
379	0	0	6	0	2	2	6
380	0	0	3	1	0	1	1
381	0	0	1	0	1	2	7
382	0	0	2	0	1	2	0
383	0	0	20	2	2	0	2
384	0	0	9	1	0	2	5
385	0	0	7	2	1	0	1
386	0	0	16	1	0	2	0
387	0	0	12	1	0	2	6
388	0	0	11	1	2	0	5
389	0	0	2	1	0	2	1
390	0	0	18	2	1	0	0
391	0	0	11	2	1	2	2
392	0	0	21	1	2	1	2
393	0	0	4	0	2	1	0
394	0	0	9	0	0	0	0
395	0	0	10	1	2	1	7
396	0	0	8	0	2	0	4
397	0	0	11	0	2	1	4
398	0	0	3	1	1	1	7
399	0	0	12	1	0	1	7
400	0	0	11	2	1	0	6
401	0	0	2	1	2	0	4
402	0	0	10	0	0	1	4
403	0	0	9	1	2	2	6
404	0	0	5	2	1	1	7
405	0	0	1	2	1	2	6
406	0	0	8	2	0	0	6
407	0	0	11	2	2	2	2
408	0	0	0	0	2	2	7
409	0	0	1	0	0	0	5
410	0	0	11	1	2	0	2
411	0	0	21	1	1	1	7
412	0	0	2	2	0	2	5
413	0	0	12	1	2	1	3
414	0	0	3	0	2	0	7
415	0	0	16	1	2	0	4
416	0	0	8	2	1	0	4
417	0	0	22	1	0	0	2
418	0	0	2	1	0	2	7
419	0	0	2	2	1	2	5
420	0	0	22	0	2	2	4
421	0	0	9	0	2	2	2
422	0	0	11	2	0	0	3
423	0	0	4	0	1	0	5
424	0	0	17	2	1	1	2
425	0	0	19	0	0	1	6
426	0	0	22	2	1	2	6
427	0	0	13	2	0	0	5
428	0	0	20	0	1	1	5
429	0	0	4	2	2	2	2
430	0	0	4	1	2	0	1
431	0	0	16	0	1	0	2
432	0	0	10	2	0	1	4
433	0	0	2	1	0	2	4
434	0	0	4	2	1	2	1
435	0	0	16	2	0	2	2
436	0	0	5	2	2	2	5
437	0	0	18	0	0	0	0
438	0	0	20	2	1	2	3
439	0	0	18	1	2	2	0
440	0	0	15	2	2	1	4
441	0	0	15	0	2	1	4
442	0	0	14	0	2	0	2
443	0	0	14	1	1	1	3
444	0	0	10	2	0	1	5
445	0	0	23	1	1	0	5
446	0	0	16	2	0	1	3
447	0	0	14	0	1	1	3
448	0	0	4	0	0	1	6
449	0	0	19	1	0	0	5
450	0	0	18	2	1	0	2
451	0	0	15	2	1	1	4
452	0	0	15	0	0	1	7
453	0	0	7	0	2	1	0
454	0	0	1	1	1	2	7
455	0	0	9	2	0	0	6
456	0	0	4	1	2	1	6
457	0	0	11	0	1	0	3
458	0	0	11	2	1	0	6
459	0	0	16	1	2	1	1
460	0	0	4	0	1	1	5
461	0	0	17	1	0	0	6
462	0	0	16	0	0	0	2
463	0	0	22	1	1	2	7
464	0	0	4	2	2	0	5
465	0	0	19	1	0	1	4
466	0	0	18	1	2	2	7
467	0	0	22	2	1	1	0
468	0	0	11	1	2	0	6
469	0	0	18	1	2	2	0
470	0	0	19	1	1	2	3
471	0	0	23	0	2	1	2
472	0	0	16	2	2	2	6
473	0	0	4	2	0	0	1
474	0	0	6	0	1	1	6
475	0	0	4	1	2	0	6
476	0	0	16	2	1	2	0
477	0	0	22	0	2	0	5
478	0	0	21	1	2	1	5
479	0	0	5	1	2	1	5
480	0	0	21	2	2	2	4
481	0	0	19	1	0	0	4
482	0	0	17	1	0	1	4
483	0	0	22	0	2	2	7
484	0	0	10	1	1	2	4
485	0	0	9	0	2	2	6
486	0	0	12	1	0	1	0
487	0	0	9	2	0	1	7
488	0	0	20	1	2	1	3
489	0	0	6	2	1	2	4
490	0	0	4	0	2	2	3
491	0	0	7	0	2	2	3
492	0	0	20	0	0	0	6
493	0	0	10	2	1	0	2
494	0	0	0	2	0	1	7
495	0	0	15	2	0	1	5
496	0	0	9	2	0	0	3
497	0	0	17	2	2	0	2
498	0	0	13	0	0	1	7
499	0	0	5	2	1	0	0
500	0	0	9	2	2	0	5
501	0	0	9	1	2	2	7
502	0	0	4	2	1	1	3
503	0	0	3	1	0	2	7
504	0	0	20	1	2	0	0
505	0	0	23	1	1	2	3
506	0	0	5	2	2	1	6
507	0	0	16	1	0	1	1
508	0	0	5	0	1	1	3
509	0	0	0	1	1	0	7
510	0	0	8	1	1	2	0
511	0	0	8	2	1	2	3
512	0	0	1	2	0	1	4
513	0	0	5	1	2	2	4
514	0	0	22	0	2	1	5
515	0	0	19	0	0	0	7
516	0	0	4	1	2	2	5
517	0	0	13	2	2	1	3
518	0	0	7	2	2	0	7
519	0	0	16	2	1	0	1
520	0	0	1	2	2	0	2
521	0	0	5	1	2	1	1
522	0	0	21	0	2	2	7
523	0	0	2	2	1	0	7
524	0	0	4	2	1	1	0
525	0	0	17	1	2	1	0
526	0	0	12	1	0	2	3
527	0	0	18	0	0	1	5
528	0	0	22	0	2	0	1
529	0	0	15	0	1	1	2
530	0	0	4	2	2	2	6
531	0	0	11	1	1	1	6
532	0	0	2	2	2	2	2
533	0	0	20	1	0	0	6
534	0	0	16	0	2	0	0
535	0	0	0	1	1	2	6
536	0	0	17	1	0	0	7
537	0	0	11	0	1	0	1
538	0	0	1	2	1	2	0
539	0	0	7	0	0	0	0
540	0	0	14	2	2	2	0
541	0	0	7	2	0	1	7
542	0	0	7	2	0	0	2
543	0	0	16	1	0	2	5
544	0	0	18	2	2	1	3
545	0	0	9	0	2	2	3
546	0	0	13	1	1	0	2
547	0	0	20	2	1	2	7
548	0	0	1	1	2	2	6
549	0	0	16	1	2	1	6
550	0	0	4	1	1	0	7
551	0	0	7	0	1	2	2
552	0	0	14	0	2	1	6
553	0	0	17	2	0	1	3
554	0	0	8	0	1	2	1
555	0	0	14	1	0	2	3
556	0	0	1	1	1	2	0
557	0	0	2	0	2	2	3
558	0	0	15	0	1	1	0
559	0	0	6	0	2	0	7
560	0	0	7	2	2	2	3
561	0	0	12	0	2	1	4
562	0	0	12	1	2	2	5
563	0	0	9	1	1	2	7
564	0	0	14	0	2	1	5
565	0	0	6	1	1	1	0
566	0	0	18	0	2	0	0
567	0	0	8	2	2	2	6
568	0	0	9	0	0	1	3
569	0	0	12	2	0	1	5
570	0	0	8	1	2	2	7
571	0	0	14	0	2	1	2
572	0	0	4	2	2	1	2
573	0	0	17	2	0	2	0
574	0	0	2	2	0	0	6
575	0	0	4	2	0	0	2
576	0	0	0	0	2	1	5
577	0	0	1	2	2	2	7
578	0	0	21	1	0	0	6
579	0	0	0	0	2	2	4
580	0	0	17	1	0	2	6
581	0	0	5	0	0	2	2
582	0	0	7	0	2	2	4
583	0	0	11	1	1	0	5
584	0	0	12	1	2	0	3
585	0	0	9	2	0	2	0
586	0	0	2	1	1	1	7
587	0	0	1	2	0	2	2
588	0	0	2	1	1	2	5
589	0	0	18	0	2	0	3
590	0	0	6	2	2	1	4
591	0	0	1	0	2	1	0
592	0	0	5	1	0	0	2
593	0	0	22	1	0	1	2
594	0	0	18	0	2	1	5
595	0	0	12	2	0	2	1
596	0	0	16	2	1	0	1
597	0	0	13	0	0	1	6
598	0	0	10	0	2	1	7
599	0	0	15	0	1	2	6
600	0	0	13	0	2	2	6
601	0	0	2	2	1	0	1
602	0	0	2	1	0	1	2
603	0	0	23	1	1	1	1
604	0	0	2	0	1	1	5
605	0	0	8	0	0	0	2
606	0	0	13	1	2	2	6
607	0	0	3	0	0	1	1
608	0	0	19	2	1	1	0
609	0	0	9	1	1	0	3
610	0	0	18	2	0	2	6
611	0	0	5	0	1	1	4
612	0	0	15	0	0	0	6
613	0	0	8	1	1	1	1
614	0	0	11	1	0	2	7
615	0	0	19	2	0	1	1
616	0	0	4	1	0	1	5
617	0	0	19	1	1	1	5
618	0	0	13	2	2	0	4
619	0	0	10	2	2	0	7
620	0	0	10	0	1	1	4
621	0	0	23	2	2	1	3
622	0	0	10	1	1	1	5
623	0	0	3	2	0	2	2
624	0	0	21	2	0	2	7
625	0	0	22	0	1	1	1
626	0	0	13	2	1	0	4
627	0	0	7	1	2	0	6
628	0	0	12	0	1	2	7
629	0	0	18	1	2	2	6
630	0	0	17	0	1	2	1
631	0	0	3	0	2	2	5
632	0	0	5	2	2	0	6
633	0	0	10	1	0	0	1
634	0	0	8	0	2	2	3
635	0	0	14	1	1	1	2
636	0	0	11	0	1	0	4
637	0	0	13	0	0	2	2
638	0	0	11	1	1	1	3
639	0	0	16	1	1	1	1
640	0	0	14	2	2	1	5
641	0	0	2	1	0	2	1
642	0	0	0	1	2	0	2
643	0	0	23	0	2	0	2
644	0	0	10	2	1	1	3
645	0	0	12	2	0	0	6
646	0	0	12	0	2	2	3
647	0	0	14	2	1	1	0
648	0	0	22	0	0	1	1
649	0	0	18	0	2	0	5
650	0	0	10	0	1	0	4
651	0	0	21	1	2	2	5
652	0	0	19	1	2	1	1
653	0	0	11	1	1	2	2
654	0	0	21	2	1	2	1
655	0	0	21	0	1	0	3
656	0	0	9	0	0	1	2
657	0	0	16	1	1	2	2
658	0	0	18	1	1	0	7
659	0	0	20	2	2	2	2
660	0	0	17	0	1	1	2
661	0	0	5	1	1	2	0
662	0	0	11	0	1	0	3
663	0	0	12	2	2	2	7
664	0	0	13	2	1	1	7
665	0	0	15	0	0	2	0
666	0	0	7	1	0	1	3
667	0	0	17	1	0	1	7
668	0	0	17	2	0	2	1
669	0	0	8	2	1	2	0
670	0	0	23	1	2	0	6
671	0	0	3	2	2	0	4
672	0	0	1	1	1	1	1
673	0	0	14	0	0	0	5
674	0	0	22	2	2	1	2
675	0	0	19	0	0	0	0
676	0	0	18	1	2	1	2
677	0	0	10	2	1	1	4
678	0	0	16	2	0	0	6
679	0	0	1	1	2	0	2
680	0	0	7	0	2	1	3
681	0	0	21	1	1	0	4
682	0	0	20	1	1	1	1
683	0	0	20	0	1	2	4
684	0	0	22	1	1	1	5
685	0	0	18	0	2	0	7
686	0	0	20	2	2	1	1
687	0	0	17	1	0	1	3
688	0	0	15	1	1	1	5
689	0	0	17	2	0	2	7
690	0	0	10	2	0	0	1
691	0	0	20	1	0	0	2
692	0	0	14	1	0	1	3
693	0	0	22	0	2	1	2
694	0	0	8	0	2	1	4
695	0	0	2	1	2	2	2
696	0	0	1	1	2	1	3
697	0	0	13	2	0	2	1
698	0	0	0	0	1	0	2
699	0	0	18	0	2	2	7
700	0	0	0	0	2	1	1
701	0	0	13	2	0	1	1
702	0	0	7	1	0	2	1
703	0	0	3	1	1	1	2
704	0	0	12	0	2	2	2
705	0	0	2	2	2	0	2
706	0	0	14	1	2	0	2
707	0	0	13	2	2	1	3
708	0	0	2	0	0	0	6
709	0	0	11	1	1	0	3
710	0	0	8	2	0	0	4
711	0	0	22	0	2	1	3
712	0	0	16	2	2	0	6
713	0	0	9	2	0	0	7
714	0	0	12	0	0	1	1
715	0	0	16	0	1	1	2
716	0	0	12	2	1	1	2
717	0	0	15	0	0	2	1
718	0	0	0	1	0	0	0
719	0	0	12	2	1	2	6
720	0	0	13	2	1	0	2
721	0	0	8	0	1	0	3
722	0	0	4	2	1	1	1
723	0	0	9	2	1	2	3
724	0	0	1	0	0	1	1
725	0	0	14	2	2	0	4
726	0	0	21	2	2	2	2
727	0	0	3	0	2	0	0
728	0	0	5	1	1	2	4
729	0	0	5	1	0	2	4
730	0	0	23	0	0	1	6
731	0	0	8	2	0	1	1
732	0	0	15	1	2	1	0
733	0	0	15	2	0	1	2
734	0	0	8	0	2	2	1
735	0	0	7	2	2	0	0
736	0	0	0	0	0	1	5
737	0	0	12	0	0	0	6
738	0	0	7	1	0	1	5
739	0	0	8	0	2	1	1
740	0	0	16	2	0	0	3
741	0	0	16	0	1	0	7
742	0	0	9	1	1	0	7
743	0	0	0	1	0	1	4
744	0	0	23	2	0	1	5
745	0	0	18	1	0	2	3
746	0	0	4	0	1	0	3
747	0	0	17	1	2	2	0
748	0	0	10	0	2	1	4
749	0	0	3	0	2	0	6
750	0	0	15	0	0	2	4
751	0	0	2	0	0	2	6
752	0	0	22	1	1	2	1
753	0	0	18	0	2	0	6
754	0	0	2	2	2	0	6
755	0	0	21	0	0	1	4
756	0	0	10	1	2	2	5
757	0	0	10	1	1	0	1
758	0	0	6	0	2	0	2
759	0	0	3	0	1	1	5
760	0	0	13	0	2	1	3
761	0	0	14	1	1	1	1
762	0	0	2	0	2	1	0
763	0	0	6	1	0	0	3
764	0	0	11	1	2	0	4
765	0	0	8	0	0	1	7
766	0	0	17	2	2	0	1
767	0	0	14	0	0	0	0
768	0	0	1	0	0	0	6
769	0	0	11	2	2	2	1
770	0	0	18	2	1	0	0
771	0	0	2	0	2	1	2
772	0	0	2	1	0	0	7
773	0	0	1	0	2	1	6
774	0	0	15	0	1	2	6
775	0	0	5	1	0	0	4
776	0	0	8	1	0	0	3
777	0	0	20	1	1	1	7
778	0	0	1	0	1	1	2
779	0	0	13	0	2	2	3
780	0	0	20	2	0	1	5
781	0	0	15	2	1	1	5
782	0	0	12	1	0	0	5
783	0	0	19	0	0	1	0
784	0	0	15	2	1	2	3
785	0	0	5	0	0	2	3
786	0	0	8	2	2	0	3
787	0	0	18	1	1	0	2
788	0	0	7	2	1	2	5
789	0	0	18	0	2	2	5
790	0	0	18	2	0	2	3
791	0	0	15	2	1	0	7
792	0	0	1	0	0	0	3
793	0	0	0	2	1	0	5
794	0	0	19	0	0	1	2
795	0	0	10	0	0	0	2
796	0	0	3	2	1	0	5
797	0	0	22	2	1	2	1
798	0	0	10	1	1	0	2
799	0	0	23	1	2	1	5
800	0	0	5	2	2	2	5
801	0	0	7	2	2	0	6
802	0	0	9	2	2	1	2
803	0	0	5	2	0	2	6
804	0	0	18	0	0	2	5
805	0	0	19	0	2	2	1
806	0	0	15	0	1	2	1
807	0	0	7	1	1	0	1
808	0	0	22	2	2	2	5
809	0	0	14	0	1	0	3
810	0	0	22	0	1	1	1
811	0	0	23	0	0	1	7
812	0	0	23	1	0	1	7
813	0	0	12	1	2	1	1
814	0	0	15	2	2	2	3
815	0	0	5	1	0	0	4
816	0	0	0	1	1	0	1
817	0	0	10	0	1	0	1
818	0	0	17	0	1	2	7
819	0	0	22	0	1	2	2
820	0	0	19	1	0	0	1
821	0	0	10	0	0	1	4
822	0	0	21	1	1	0	1
823	0	0	1	1	2	2	7
824	0	0	4	0	1	0	6
825	0	0	2	1	2	2	7
826	0	0	6	0	0	0	2
827	0	0	20	1	0	1	1
828	0	0	9	1	1	1	4
829	0	0	2	2	2	1	2
830	0	0	11	1	1	0	7
831	0	0	1	1	1	1	4
832	0	0	7	1	2	0	2
833	0	0	22	2	0	0	5
834	0	0	17	1	2	0	0
835	0	0	12	2	1	2	7
836	0	0	18	0	1	1	1
837	0	0	12	2	0	2	2
838	0	0	3	1	0	0	3
839	0	0	6	0	0	1	1
840	0	0	21	1	0	2	2
841	0	0	19	1	1	2	1
842	0	0	2	1	2	1	5
843	0	0	8	2	1	0	6
844	0	0	3	1	0	0	1
845	0	0	3	2	0	1	5
846	0	0	13	1	1	2	7
847	0	0	18	2	1	0	2
848	0	0	8	1	0	2	6
849	0	0	1	1	1	2	3
850	0	0	1	2	1	1	5
851	0	0	0	1	1	1	4
852	0	0	15	2	2	0	3
853	0	0	4	1	2	1	5
854	0	0	8	2	1	2	1
855	0	0	6	1	0	1	7
856	0	0	16	1	0	2	2
857	0	0	2	1	2	2	6
858	0	0	4	2	2	0	2
859	0	0	6	0	0	0	0
860	0	0	14	0	1	2	3
861	0	0	8	1	1	2	6
862	0	0	20	0	2	0	3
863	0	0	11	1	2	1	2
864	0	0	15	2	2	1	5
865	0	0	5	1	2	2	1
866	0	0	9	0	1	0	2
867	0	0	18	0	0	2	3
868	0	0	21	0	1	2	6
869	0	0	16	0	2	0	7
870	0	0	4	2	0	2	0
871	0	0	7	1	2	1	4
